   0.0000000000000000        0.0000000000000000        0.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000     
   5.0050050050050050E-004   4.9925008372673899E-004   4.9802342487167907E-004  0.99500749916273257       0.99010985584137334       0.99006433481014133     
   1.0010010010010010E-003   9.9600766099246642E-004   9.9110919444409407E-004  0.99003992339007529       0.98026908823573933       0.98027604882587360     
   1.5015015015015015E-003   1.4902851756377756E-003   1.4792819599654611E-003  0.98509714824362216       0.97047745067061575       0.97063319289618832     
   2.0020020020020020E-003   1.9820950093773757E-003   1.9625662496126181E-003  0.98017904990622617       0.96073469786423427       0.96113383968637667     
   2.5025025025025025E-003   2.4714494821102546E-003   2.4409864691054602E-003  0.97528550517889734       0.95104058575939598       0.95177608344874065     
   3.0030030030030030E-003   2.9583608522282942E-003   2.9145669023183055E-003  0.97041639147771697       0.94139487151735757       0.94255803979565056     
   3.5035035035035035E-003   3.4428413169233442E-003   3.3833317118882088E-003  0.96557158683076649       0.93179731351174866       0.93347784547492163     
   4.0040040040040040E-003   3.9249030124927651E-003   3.8473049398202400E-003  0.96075096987507225       0.92224767132251839       0.92453365814748645     
   4.5045045045045045E-003   4.4045580146434404E-003   4.3065105080897373E-003  0.95595441985356544       0.91274570572991354       0.91572365616734264     
   5.0050050050050050E-003   4.8818183387942795E-003   4.7609722192415585E-003  0.95118181661205703       0.90329117870848541       0.90704603836374864     
   5.5055055055055055E-003   5.3566959403772004E-003   5.2107137569863344E-003  0.94643304059622779       0.89388385342112775       0.89849902382564850     
   6.0060060060060060E-003   5.8292027151366195E-003   5.6557586867937524E-003  0.94170797284863361       0.88452349421314369       0.89008085168830275     
   6.5065065065065065E-003   6.2993504994274373E-003   6.0961304564828723E-003  0.93700649500572541       0.87520986660634259       0.88178978092210025     
   7.0070070070070069E-003   6.7671510705115444E-003   6.5318523968094970E-003  0.93232848929488432       0.86594273729316640       0.87362409012353270     
   7.5075075075075074E-003   7.2326161468528397E-003   6.9629477220506117E-003  0.92767383853147134       0.85672187413084533       0.86558207730830772     
   8.0080080080080079E-003   7.6957573884107820E-003   7.3894395305859053E-003  0.92304242611589193       0.84754704613558252       0.85766205970657927     
   8.5085085085085076E-003   8.1565863969324734E-003   7.8113508054763851E-003  0.91843413603067503       0.83841802347676786       0.84986237356027461     
   9.0090090090090072E-003   8.6151147162432835E-003   8.2287044150401081E-003  0.91384885283756689       0.82933457747122075       0.84218137392249615     
   9.5095095095095068E-003   9.0713538325360235E-003   8.6415231134250349E-003  0.90928646167463945       0.82029648057746152       0.83461743445897718     
   1.0010010010010006E-002   9.5253151746586776E-003   9.0498295411790223E-003  0.90474684825341289       0.81130350639001170       0.82716894725157208     
